Length,Width,Height,Period-x,Period-y
140,280,400,300,300
140,400,400,300,300
160,60,400,300,300
160,80,400,300,300
160,220,400,300,300
160,240,400,300,300
160,260,400,300,300
160,280,400,300,300
160,400,400,300,300
180,60,400,300,300
180,80,400,300,300
180,100,400,300,300
180,120,400,300,300
180,240,400,300,300
180,260,400,300,300
180,280,400,300,300
180,400,400,300,300
200,60,400,300,300
200,80,400,300,300
200,100,400,300,300
200,120,400,300,300
200,140,400,300,300
200,280,400,300,300
200,400,400,300,300
220,60,400,300,300
220,80,400,300,300
220,100,400,300,300
220,120,400,300,300
220,140,400,300,300
220,160,400,300,300
220,280,400,300,300
220,400,400,300,300
240,60,400,300,300
240,80,400,300,300
240,100,400,300,300
240,120,400,300,300
240,140,400,300,300
240,160,400,300,300
240,180,400,300,300
240,400,400,300,300
260,60,400,300,300
260,80,400,300,300
260,100,400,300,300
260,120,400,300,300
260,140,400,300,300
260,160,400,300,300
260,180,400,300,300
260,400,400,300,300
280,60,400,300,300
280,80,400,300,300
280,100,400,300,300
280,120,400,300,300
280,140,400,300,300
280,160,400,300,300
280,180,400,300,300
280,200,400,300,300
280,220,400,300,300
280,400,400,300,300
400,60,400,300,300
400,80,400,300,300
400,100,400,300,300
400,120,400,300,300
400,140,400,300,300
400,160,400,300,300
400,180,400,300,300
400,200,400,300,300
400,220,400,300,300
400,240,400,300,300
400,260,400,300,300
400,280,400,300,300
100,120,200,200,200
80,100,200,200,200
60,80,200,200,200
60,400,200,300,300
100,400,200,300,300
